customer_unique_id,Recency,Frequency,Monetary
3daa7acb06726ac755289163f6a81f70,55,1,170.97
3dbcf9834bc024c54979fdb525e2166e,166,1,85.62
3dda04e84e15bfab1e5cca523130d064,109,1,150.76
3de017aa02a52a900ff746659e9aae32,134,1,63.23
3de0c9303f39b7ccfe69ca11aee19cc6,128,1,83.75
3de63ee92820ab2271995a05366d5955,22,1,173.71
3deb4a6474e67d18f2a230a98fbf2f0d,114,1,99.9
3deefd795808c47f79519d9461a5cbe4,35,1,93.19000000000001
3dfca3554a9263d5e63cb60bc443bee5,116,1,38.82
3e026dabdf68f6b9957ed741f364f1be,55,1,313.68
3e08b9cd8d0eeebebd230aead5016f71,54,1,70.87
3e0d4b27af236458df1cb979b79c6756,30,1,209.46
3e1427e37d817261096f932d24533e57,74,1,153.1
3e14eae48d5e0483f7a5e8c500f30ceb,25,1,129.53
3e2662d873c55f390786c29319aaaeac,24,1,2836.8
3e36afbf5d9f5e833d612294f376526d,133,1,53.9
3e39b17aa16a496e556265ba39aa2124,30,1,158.79
3e3be4ab20da89485d950d6be80201ec,36,1,38.23
3e47025034c5a31cff56168ac0519f1f,134,1,48.22
3e49e0b73e8398a32a929c8c3048e9bb,57,1,103.26
3e535f4b5c1ec2651ebc595df215c8b9,116,1,35.13
3e544080d5c6dddc9c12925be95c1164,113,1,217.37
3e5457d2e1d8f476beb365876052a898,106,1,166.72
3e6c05d0b785f8f34c515624b2ed2b8f,106,1,136.67
3e76ae76da1581b80aad9d356b84e716,108,1,216.3
3e9164656c99d0dccceb16c978d82c34,84,1,45.22
3e96d96e52761d91cdbd5c5c48392ba6,25,1,57.5
3e99f0655b7c3a300d511490197320fa,134,1,553.0
3eaa598a1b0a857744d6f38a01e27eb2,70,1,664.56
3eb3fa840d4e664cfb1aaed1112df226,153,1,49.59
3eba71e7d02f6366cf22d2d68a198ed7,70,1,539.31
3ebf117d81533e8953be18ffa704877a,109,1,185.73
3ec928687af2c793017f7e782fe88632,25,1,218.57
3ed1fe6fcfc67d078d87dc6009544f17,79,1,33.43
3ed5ee72812f14afefbf03c357c56684,49,1,169.99
3ed84f9d7541a88f7b9b40c4be87ca7d,94,1,73.25
3edcab192482e9871c17b34cf98c3996,26,2,254.26999999999998
3edd49fdcd50245d98b53ebb126af882,18,1,173.05
3ee16d8b43add78a0e37089a4dc9f2c0,57,1,48.83
3ee546e47c7da8b1914696a0d382b108,38,1,112.73
3ef8c1513fc80fb905ccd8d57da5e9b8,14,1,33.34
3efe8677ea2d8eb0634c53ff5812f75a,38,1,114.67
3f02edfb1cae00377b6bebaba4767815,49,1,71.27
3f10bb8c1f2cbbbaee66cb7b8aade13a,72,1,315.02
3f1577ae405a1a1aad963e093b05ac6d,108,1,1006.72
3f1cf8ad86bdbd1f5d8a20bf0660d60e,202,1,166.5
3f2d7b08a695103e3929c7d99b9416c4,114,1,72.39
3f2e59fe4ce9eefe4e12a262079ce810,14,1,216.48
3f2e9cee99e5489a2a881029d3b1975f,112,1,128.71
3f2fc946869677eba242bdea21fc4266,74,1,144.11
3f39ce61f0389896b879678063882744,38,1,155.29
3f3bf8f73d332a80cb1e892344325e15,52,1,411.16
3f409213293da6704d37b4868dd90c50,24,1,98.37
3f40b85d9ff61edac538c6092e434d77,112,1,163.21
3f4451e0fd8a6eb5c9e0214ea989920d,7,1,69.06
3f4a36b6c601a4ec393742f22a372b07,71,1,132.29
3f5f986b9a3efc32fc26cdbc9df34fc9,114,1,78.3
3f654376253697ad9c4458b7705d8c6e,96,1,188.44
3f67cd4269b8c6c43c47fc8595419fe1,10,1,76.98
3f74ef65226422546cf47a8de224c41e,151,1,46.13
3f75097158fca0329354ccb3d7435913,149,1,103.68
3f76ee8ca3218ab986d692d97b16de32,70,1,89.77
3f79d63e7e3a081e08233f0c8fd9352c,30,1,72.18
3f8361175e08ec40637d5693af196c9b,128,1,289.83
3f9bf0cdc9acdfc5d60a8cdbee567cc2,110,1,37.45
3f9d987156fddc08ef77f52d1a15c073,53,1,393.47
3f9de4e584f4860b145d95ac29c06ea1,89,1,235.59
3f9f86a6984d8f632c8bd9ab3a11dcd6,110,1,73.2
3fa4a92541ef6c8fbf23dfce89e1bfb7,11,1,96.57
3fb027e76956264c3c08d618588d4668,105,1,86.89
3fb0fe2ee1c9a5df51ccb196f448b51a,77,1,265.45
3fbc2ea2ade77b5d9c47c5d16500cb9d,22,1,199.06
3fd5327c98bc13e8f578acbff87a47ad,11,1,45.53
3fd6764780fd9bcfb3c433fa5875b52d,95,1,169.78
3fe3e628c6c7a15ae96416826a4c5952,12,1,258.9
3fe678665ed174230c56f10c156b20db,11,1,146.83
3fee181a16778a8dec8eaf2470c6cd3f,14,1,65.53
3ffb100308ef25b3fd4da2cd0a258360,82,1,43.22
401e6fe43283a50076215582afded7e1,31,1,65.14
40278d2c324f238620cfa88e741bde1e,117,1,68.18
402f04a5afba423bb9741487b3b0a09f,58,1,48.21
403154a2422a93ddc845eef120374d97,82,1,125.31
40531f4f22cbbc7e1b43af10f140697b,107,1,47.78
4065b9716a5b8a8bbb1f21c164268dee,69,1,240.71
406be519eb0e8e09692ddbe0a551eee1,109,1,89.45
407098d0c6c3cf83908cdc4316dd66b1,18,1,111.76
40774d861c6ca4cc0139739a04d930a8,7,1,45.53
408024184eb1b7469dc8726300583027,119,1,106.5
408269108b8921c13ae1ef727c5ca4cb,131,1,265.6
408aee96c75632a92e5079eee61da399,70,1,42.51
408e9f55a292bbdde5a16b455b5d9f05,38,1,73.49
4092bf290aa60e4f2d4a0dcc2f38c954,66,1,837.12
409e8a6295a7d058f80414c3437fb4d4,88,1,40.72
40a04f5967ed1b1676064fe5542a0eff,22,1,61.27
40a8a222280826e2de19cb02a7675489,113,1,329.32
40aa7c86550b02c4f65d3e5ca344c7d6,35,1,87.39
40b9180b6b4c971a61c283bb11c4905f,57,1,66.17
40bc0c5f4ce6024f045e62c269a8645f,57,1,138.5
40c222fdf42ca7cb872bb2c4ebf06f93,93,1,83.82
40c225da749a4006dc53d3fd2eb5b2f9,62,1,114.75
40cb3346ecab62241f99b0201ac2141f,114,1,173.05
40db5f27c7d20d10678ffef11beaf321,72,1,33.13
40dcf0ca504c92ee3e0e59ee94fb9423,141,1,169.02
40e10d002d672880f72af9715030777d,51,1,446.44
40e9ee5cbbe0f15938df485520fc5315,69,1,158.75
40eee08744cc4491feda5dd61ec9d48a,108,1,110.26
40ef550e0b3f422a37e90f82f00d7261,154,1,167.02
40f8c65b3ef65fefe1ab5ea61b6e0ab0,153,1,47.03
40fc602f9c25e7f471d2e5b348c100f3,35,1,45.78
4105515e32285be5af1cf8d28f072c4a,22,1,62.86
410a0462acba9ae869f84450fae8a4ea,94,1,123.56
41187441b189057bde5777fa8575037d,25,1,88.12
411f06f5e9c096e097844ca478df1ffd,81,1,85.85
4126ee95b7096d3383d3885b8180c567,31,1,152.03
4131dcbf66c415fb6efa9f4878749bd2,74,1,223.76
413217b7e5821c7a83eb60dc03a09045,109,1,99.6
414779003a0c5293d780791c1a7b95bf,78,1,489.38
4148cb4b02695af300af0674b9b3a723,112,1,98.04
4152fea56b35219901e9a4d163bdb828,119,1,197.38
415ac25ae6868ab36d6a9407ac982fd2,17,1,815.36
415ac2824b13b33c13d9d0180050cb6f,84,1,1270.7
415b073d153528fa1ed35a42e39945da,62,2,124.3
4165f124b514ad4a34ec8d3e46e87fbf,128,1,29.31
416a472c8f407f12b47e045ad7c3e3d5,118,1,72.39
4174ad8f46584ecee8f8acd307379ddb,48,1,172.16
417578c35961031ec2fa3232a6902e2d,12,1,86.05
4186b96df8197e7b4982a751c1dde3b6,14,2,55.08
4188caa06e720bc10b3e108d260653c3,120,1,674.34
4189ff9ea486c4cd42da6c3dbebb27ca,18,1,75.34
418ae70ffa5a03b8b053ee362b8e7014,108,1,180.52
41937e546a6a1f046d5ac8ac4e5a97e2,107,1,68.73
4193c3b925c28a8bed29a97e6f30421e,23,1,52.85
4199bfc0fc1a7bc4009e77babf61038b,19,1,186.1
419bfb14302648d06e8786d945bdf203,18,1,82.82
419e44db6f743a176bd486d392e4fc6e,110,1,49.22
41a9be94e37afed8ad8c5959e43cfa8b,52,1,162.66
41ad36ede9c0e1dd003fa5283bf08ae2,103,1,159.45
41b4af321ed477242aebe74652fd8219,109,1,1157.04
41b75ed52acfa208903915c459a5e3fd,131,1,55.22
41bde58d7d6ab7158dc9f4dff2c0d677,31,1,50.7
41bec52362021d022db0035eb9256a22,19,1,98.37
41d425e9074bd07de94859fa74a2f0bf,80,1,415.51
41d57ab847e5ccbe403f46b07ee577d6,3,1,50.45
41da0af89b1e44bdc68855506c629a07,137,1,265.73
41dfd8bc7c0aa3bb918e5cd5d949bf43,66,1,118.29
41ed027589909aec702878ba6fc0ec8e,120,1,81.15
41f28f024fc040a000297f55bd8c985a,128,1,80.74
420be7d41ee4292cb55d2616584b28f9,30,1,100.48
420f8f6bb49a30d3c359aa5cc905288c,131,1,37.94
421b2d1ce0bdedc6642381b35b1b97f9,129,1,33.13
421fb8b8a68656b2eed1ef9389014a7c,135,1,44.32
4220652ac3e6f750a152a66b85585810,128,1,53.82
42220e1308d3a09f7b81ccd9b435f3a9,81,1,606.59
4239137bc284d7ec558ad51001956b40,89,1,76.33
423f5b009686148ea66d352a321bb87e,55,1,84.7
4245e973fc511fc23bf9bfcef317f7d1,30,1,85.81
42480be47757c8ab621b02d85a564fb7,131,1,123.67
424f29ff12eedc934f6bc9c90c449aec,19,1,58.28999999999999
4255da282ea330efb8c5bc902bda9c83,107,1,726.44
425697ce3d3fac914952c34f43c9dece,102,1,137.27
425c20fcf08344967155a3d44d46584e,114,1,128.34
42618546545527e0b228375f0a0b2941,65,1,455.74
42669722f592114360451dba9cfb6f49,17,1,289.41
426a9c4b189f4342ea12e7cc9d48a883,148,1,49.95
427e6278802b63b20f34be0d8fb18c51,72,1,108.44
427eb45bb7aeae90464bcfc7d0522028,31,1,32.43
427f7005ef94773154b340a84b7d7b28,24,1,195.54
4283755f6ed2bdd84fbd22c283ecd29c,115,1,77.02
428527b5e7151a74d2d1c4220e92d385,71,1,38.27
428fb2f8e861bae7c28b798aa8e32bf3,133,1,590.9
42bb902a6bb8846bd157d39bccc2fd68,19,1,58.19
42c16349869fd971353f0349209de869,44,1,124.57
42c5c592246da756a57bee44955b09e3,34,1,103.26
42c69d0748468edb4bf96674d28e07ec,106,1,470.09
42c837a3d7df8cfa87de63fbc1aade2f,38,1,98.9
42d375c653e53f11d9555ece299a0ac8,14,1,64.38
42d81ea8afbce2c81d75519706028a12,41,1,21.36
42dcd36c9013386c8166e26e0164cd88,105,1,173.99
42e4ef7368d5c83004251c9e1be8ac24,147,1,52.22
42f0f5052aae892bbf29e658f2132172,46,1,99.26
430612fe92a0990b27892b26f4b0b06d,119,1,162.89
4313fa5484249473621c67c84fd0af94,151,1,112.32
431d091250e639413e1566de8a5942c6,120,1,147.9
431e4277cce4e60bafd8056f23c3fc6c,43,1,70.49
4324df20523951bac9cfeea0c0b99507,47,1,79.51
4329781165a441a91f38a4c583cf5131,140,1,128.92
432befac2f6780bd9a93bf2a43269e88,111,1,122.57
432ee7edf0be5950fe2bc6409d3af9b7,360,1,317.85
4331baa55cd8d2741328c06d4ba92a5a,64,1,88.48
433f23bead5449a33c7e07429a9cccb5,76,1,167.55
4342bcd02f4e6e1c30bed783774872e9,68,1,112.28
434ed7629f7c1a025aff9248a9e971e8,146,1,88.37
43676e9993577d1991036ea6720213de,83,1,137.01
4369d9c3185bde2377048b61f06896ee,133,1,549.47
438075c81d9754683acd493b24660f76,36,1,195.72
43860f86362fea12550bfa19ef73015f,104,1,51.1
4386504bf5420ab6c643c134a5dc6357,32,1,196.36
438893251f6db27e5340abd586145bd8,39,1,136.07
438ba54ce708a39631a99fece57a4188,100,1,117.07
438f2fe3d586268c20da486ccaf6eea2,115,1,39.1
439119cb65d2ef1713f87140b4fb28d9,441,1,86.02
43926f36ab519f97f4c9ce01c6183c9c,80,1,339.56
4394d455191db1f4b772872c358bd37e,91,1,35.38
43978cedabadf283de4a06dfac108ffd,101,1,184.89
4399f1c9b351d4c09e167b8ce3d8da76,39,1,201.29
43a0029dd31be6065ac63a2bb1d0ee8c,57,1,1004.52
43ba236cb787fef4a1c13e1e7ee9a351,40,1,69.04
43bdd205ff0d4bb2249dcc9db98da43c,106,1,36.22
43c76d8449efa11b096323bb6ed593e3,12,1,156.3
43c91b8a1bc8ee8ad0005a2690d4c39c,17,1,133.14
43ccb0790ee9a0c81036189eba431455,108,1,91.55
43cd4505417d27ed0fa2b3f65b0dbfde,54,1,87.5
43cf4a43292dc5137517632a0683d645,7,1,1065.15
43da534e5e6c052df9993df486f342b6,109,1,794.85
43df6d8e63d695d5887aa0478824a617,11,1,144.15
43e153a2e8f22e54e3c59a6555bce16d,115,1,201.74
43e758e42b454d17bb5ec95b9b402864,107,1,264.59
43f121a6763a0d307455e42f64592634,56,1,218.23
43f1ef82a86d65c35847a84108f85483,79,1,105.6
43fe8326b27663855afa3b0c49acee63,15,1,56.6
4400e681a699edfa0228e7a79cd3a945,40,1,267.88
44101d6257b4f9417de49e0382662bb9,84,1,170.98
4412ff92330051eb18b7aa95d9d172e7,9,1,40.17
4423ebd2c7b14e34ce996d757895bd3f,106,1,432.36
44240c92e496d412b4ca322348477275,16,1,77.11
442ec7926cde07b2c855a5e100e345c5,75,1,23.29
443228b6482c48a974f57cce036b5f58,119,1,64.03
44376d16576752e512a9426eff26c1ed,132,1,296.32
44394af0fdf8805feb5a03e86274efd5,84,1,150.92
44434a963fa4b4012dfd754e817de54e,117,1,235.41
44482ad67ba7af317fd50e27e5f0f009,108,1,499.29
444d40d5ed5d2215271e5f82116a82f8,29,1,142.65
445e36c0849ad359c7b6d99786c3357c,118,1,2153.35
445fb07c9d21bf62b5b66866ec7a02f7,21,1,38.27
446025260daa3c3a0af4ff1c5ee18a52,14,1,63.28
44631e051ad47014e6da99055ca996b3,152,1,120.53
4465247cee69b5df88b6544b70219cf8,84,1,294.36
44706f3bac1c50a013db729f871857ef,66,1,63.65
4470a1898b6f224ba5065ee72a9b7900,5,1,33.71
44714c3d8e5b4a5ff2564f338dd5a5f6,112,1,234.14
4474178cac55e98fa8fb5aeb55c9a06d,112,1,47.05
44745b569a052beee4b08e01de7d4472,101,1,102.7
4482c69515d79132ba4e52c955d201ab,45,1,78.64
44834b4b8466250faf5a9e8e9568f8ec,55,1,67.94
448735b7bd238f6bf4059bde86f0a630,88,1,141.74
44879da5888544982569ab3c5d4ebcf5,93,1,490.79
4487bcce4f8716df99ebe4fca473acc7,30,1,56.36
448d4ea0cf8b28cdf55349b4d5236c35,120,1,392.64
448e96e262a7de9c37bcdc3a1e04a739,123,1,138.74
44949c1c7548b4c1ca16261e9138d9ad,136,1,62.05
44949cb416495fd4ea1f2fb9d7d39a53,121,1,194.66
449526ece6fc45753e2e2e523065e6bb,67,1,103.12
449a99af7d03b064ce3868eb9d972e08,41,1,138.21
449f7f967e09fc1d188234eefb6cb5e9,140,1,1140.82
44a269be45a77a86a2bc02877a8007e2,122,1,205.65
44a90aebe64383d8d551ddd72bac9274,183,1,4382.5
44b49176f1aca9533b67f3eedab0b2de,66,1,76.55
44c321f7e47e5e46dd08da79f48c511b,120,1,188.2
44d111bdc55faca551ef91cb74a444d8,2,1,259.81
44d67cc85baf7a55e2d0a4939bed5855,30,1,98.45
44dd5e255cad61516acbd97a76d61367,26,1,155.03
44df1ea61bcd2dc37c167d6be5b4ee11,141,1,86.36
44e088218c7acc74f92b1adee3ee8afc,44,1,209.38
44e1bea5ba50cee8a34cbb23c2d44bb8,137,1,77.28
44e5c1f9d62cbdfb8b2f6cdb10589d93,59,1,128.72
44e64b7162915525578f601e73e72b16,129,1,136.62
44ea706fb81095a0733062b1fef02026,100,1,62.85
44eca90daf8c29cb7a2c5c912b3282ac,20,1,122.49
44fe005d35d016299a6e515c312c292a,122,1,1201.55
450e3c8cca61e2c1248e777ed8aaec93,51,1,161.12
450f444c9bdd54b76fca4a6f727b9a35,67,1,141.4
4515150852347d1fc0deeb2d86c18500,105,1,61.05
4517782060db6544b81e17b8a1d76aad,86,1,99.43
45202087064684527941a9fa0ae18011,81,1,38.93
45325be297e2cbb04d9745d2b37bcf80,40,1,146.48
453325c9a92c4e25bc01d877f49420f7,86,1,158.76
45386ecdf65006e1775a18a495cf63a2,56,1,183.26
453c36e61ab9d23453cf9bfb61cd9c74,129,1,113.21
455373826f719c87881c3d3bdb3d2599,64,1,91.5
45637ad4d507de55bd4373a9765a1a16,121,1,313.85
4563fe24c126728dd232a6f0cba6445d,137,1,156.55
45664ab7b79dd590e00060879cc861aa,7,1,173.08
457e83b0e1fe8fa1d67711e8306edba0,48,1,203.91
459539300d17309420cd0a6440fbc8b4,126,1,58.16
45a638e49125f9e17944eca6097399ec,67,1,267.54
45aa78ff80a8483599e0c80fca170995,80,1,151.83
45ba2acc9e8cbf07b686d5994d7592ab,81,1,73.37
45c0d522920cfbdd48e94222e39d85d0,51,1,51.91
45c327d8b3ca237bfa0e0f6e77de9fb7,60,1,76.74
45cdd28db31005e64ad06cbbcc826d81,32,1,204.4
45cfc55a4d5073c50be858369454fc0e,132,1,321.16999999999996
45d1c56383e4e977087798ada78ac371,76,1,63.48
45d4fbed807eacc8d7d5b99247a16a55,94,1,903.04
45f27c718d67d15a1893a7fb0433b4d4,49,1,32.33
45f95ec2f14442de49d9580396597ee9,27,1,354.48
460d6db2997a977ff628fa0d50fd603a,96,1,89.55
460ee895c59eeeecd5ba9795752e59cd,103,1,88.91
4615825a69abba2fd1e57b84581856a3,109,1,62.92
4619a0062095f6d6946a97ae46be4782,22,1,35.45
4628646dd37cf8af141b0a093ff073ed,59,1,79.23
462dce9655e008a695ccf13632e89993,122,1,385.67
462ff63205c9198d9f958dc16618405e,21,1,92.41
463d3789e69318871004f0aa503a8602,109,1,275.69
463d6437947645e6aadc5786034dddc3,107,1,193.7
4640720dd73950599ff10a468a10d61e,127,1,260.57
46450c74a0d8c5ca9395da1daac6c120,37,1,3184.34
464a3d024ae34727fcaf86198537f5f1,27,1,23.38
465245bfcd32c50c0024472220b5f46c,37,1,69.54
4653dbd1f4475d1660438da0fa6952d8,133,1,29.69
4654e5ef29b043f05bbd28af25225a50,135,1,511.2
4658b26bcea972ed0b86a5f8c61718be,82,1,583.36
465a9b4c36bd07c2da0573a81ab61ad1,79,1,80.92
46641650a4cc7d3077f40de3244233b3,105,1,124.62
4666a014b71e0673f5e847f0bafdcd50,136,1,56.77
46729d189a3f38d74c3f762dd0a52b0e,131,1,146.38
46799d0831910f2c477c49a994961510,117,1,148.79
467e5ed1441cd3bb58f41492efb75b4b,21,1,232.68
4687d674a49ba99294e0df20351f8d63,140,1,503.96
468d40ce35b561fdc6875f11cbc68b52,39,1,164.91
469ae55265c78502c1ce6fc929459615,109,1,35.19
469ee8eaeca110925e9e9f99be0f0640,55,1,113.65
46a23b5b38c9caebf785829998db475b,44,1,133.18
46a67cc142be968cc7e809bf35130d74,86,1,240.45
46b1d8ade6686a4ae03e765b85d0fbb4,68,1,52.91
46b44ab325f78e5bb3dc0bbef1082082,25,1,42.86
46b6f86151641812862e77e5ba6a9501,120,1,535.0
46c1ea568cc4972a097e0d05c2b140c6,120,1,58.63
46c3e28fe8d7700d01084877a6371471,29,1,157.79
46c77557bf7c39b4ab3d1e16323dba9a,115,1,57.79
46c8be21c8054a3997428b1bd1e2ff0d,4,1,34.33
46cdd1ae646279e9b4204ec41b52d8c6,24,1,129.53
46d2e80a1ca0ee7a62db0ab302e8b4b7,9,1,1342.63
46d42c60487c64480765a312ee6172c8,94,1,2106.95
46d83174629858a4bd3c9e0927e1a802,111,1,199.08
46df7382c666159526532d5ffe8138b3,22,1,126.9
46e332b1356fd58191ae490a1dcf79c0,18,1,143.08
46e558e181f5d5bc24bafbbf3822c129,70,1,326.88
46ed126bcf1df6e195dbc63d7c320983,10,1,43.32
46ed566acfe7af7f285fc5280bdcc87e,64,1,188.28
46ed8030155b00e9e89eb1cac2ac2272,24,1,167.99
46f454b639748d2069d3f9e279a16105,114,1,157.84
46f8480c92b05fd97e37974a582df787,40,1,152.65
46fa86cb37d17bf9bcf3dfafe8796f93,119,1,87.26
46fdd6df708c7bd3414d35806230d8e3,85,1,788.23
46fe28a37808da7649e403dc4d896d59,27,1,283.65
4703af836df18f6542fa4f44ba6cebaa,63,1,79.24
4707fd68c1827609e6ce424d8055f1f9,119,1,100.84
4709f700d732ecc6841b3c33ecb46dd4,34,1,224.45
4713eb62e56286069b3da61d18ddbcab,17,1,339.98
4716de56a2dabba6263f78bfb5f4e605,101,1,40.22
4719fba0799495f29a6bd750e76ff63d,67,1,122.41
471f7a0f1522b1c7f08f2aca7f56989c,133,1,150.98
47241156f53adb201a393df4569ed484,36,1,234.17
472d6dfafda3c91c8712ebf3699537f8,41,1,181.84
473823fb6dec58ab655e98d0da8daaa4,13,1,312.76
4738939242f878ea51b949f6e89c9084,12,1,48.34
473d9165586cfc6708841d07adf6c020,107,1,949.1999999999999
474306fa75a18e039c27a0dd0d2c5dbf,82,1,59.22
4745885d46b5d9a59e0f403e0d2438c6,43,1,771.17
47463eb4bfb39cf92bfdb49ec033aa08,58,1,163.19
474fd046fedfc0b92117727d14e273bd,92,1,90.62
4755e6cf97a25760ab159e0457c84a29,71,1,32.37
475a96bad0d5e8d6fce844081747d55a,125,1,17.39
47725b089b6634e4ee71abe9a8c58b55,53,1,68.46
47799677c386885704b9844bc4c840e6,115,1,138.95
47799f5596a33639cf8178774df3ea83,38,1,31.83
4779a145687aab950980bf8f709c3136,47,1,157.48
477a95dd4f4661ff000325d0d9cd2e71,56,1,39.379999999999995
477e9e4b4f7a9951dc2ae220b507f308,116,1,235.68
47828660b4aa2c38f57dee5d28805c40,51,1,1008.08
4787608b31b689e71194a46576b2114c,16,1,137.96
478ce3f933a0762be611698dc878dd93,71,1,52.04
47911c12fe5b77683f7cb593c027c479,16,1,153.55
479346aff25d6c68b88e2927769b94d3,129,1,173.9
4799e3ace7babd6d072fd17c4cb01a01,118,1,71.44
479d6a0c8b13debeddbe4129756c6c68,119,1,227.38
47b23c87420c414f59e6c0c3983bab3b,32,1,89.21
47b24c190cab6467e3d0256d506e3fe9,81,1,133.26
47b3c9362cf6396b50eea9ed895525fa,146,1,197.87
47bab2a466f1f34aa8e31cc1a3aca086,61,1,158.99
47c1737f10465e1d00d0c02ea916c74a,6,1,365.38
47c89a36acb8a73127ec91d0542289b5,117,1,189.16
47d076f63f8a706658ba29fc2e72aeb5,69,1,32.23
47dae9705bc097617f823f7cbedca145,66,1,31.13
47ed909ad8168055b4cff7733f7ce616,20,1,350.41
47f17415b0d959f64f36ca95030586a4,79,1,318.14
47f60d4de93f05583e0d401dd8e88d4e,64,1,106.76
48046c78660dbe0874a8403f43c65f9e,99,1,80.11
48150eaf37eff0132bbc9163274820e7,143,1,160.55
4818e9b74711c62ee9b9ae1c9e174f06,79,1,245.67
481ad8632572a6f0371c47fcfd0d886d,115,1,158.45
482100e419953116ee03dca7416277e0,57,1,249.79
4829414a3bf5517e6207317271ef6c6b,60,1,107.8
483657668ef62e08ead5fe50f0b1d4db,32,1,103.72
484b5d294b2311134285ff457c342906,114,1,97.13
484be5f08ab5234621cfd5bf54f5b643,50,1,57.51
48588e83c729b632d1246b37c2a5ca2c,133,1,709.11
4859987c60ae8e304bb98146180152ae,41,1,96.69
485f1a21b1d956898035a6affa72b28b,23,1,147.09
485fa7a9f88095891461b34b3085d87e,30,1,414.46
4868eb71f4e43f6c8450433ccaad7379,105,1,144.8
486c820a9d077208b4856585fa5e0219,92,1,151.33
486ffc689e774a45f98f9a10f369a65d,23,1,138.1
4874a0131b4bebcdd5c938c3fb105ce1,95,1,242.84
487e7e69517aa5d6fe673aa3d46acf06,85,1,5398.75
487eb5b80647af0ec6c399a4a1d1efde,55,1,139.24
48804d0ed0bd01583e1caed259cd5173,26,1,122.19
4881e59e3733f4660a0e6412d25d9d02,11,1,492.88
4887c042fe4a75f4baf0e76850bdc822,43,1,158.74
488c70cb74d7e7d375849c12dad44deb,53,1,123.49
488d96a00173be5fa90b4a09a5c5609d,37,1,127.04
4891678191e5487f4bf1d6c75076dbc8,18,1,27.39
48988315c344c6964a309c67916e250e,9,1,64.45
489ff79f7fc2564021169d12099dd000,100,1,47.43
48a59556c1202c203199488ff4316fd9,70,1,20.29
48bac4226fdf502747353ae853a6cb5f,128,1,48.87
48c09b6bb7ad97975b1c7d088e77c940,45,1,208.79
48cb4ab6df376580842b26d06e20001d,23,1,34.51
48ce3450c17d577bbe48dd240380f088,50,1,840.63
48d379b84eef0b6d463d3c7d6f0f5eb3,16,1,83.56
48dfb1ef4302af2fbe7327e379ac9903,120,1,48.22
48e1ac109decbb87765a3eade6854098,70,1,4681.78
48e211365405f1f76b9f582c4acc60e7,11,1,37.46
48e72f3a47082dbb7773a9c2099a3f51,31,1,74.49
48e9301956fcfe86dd5dd7acac05863d,66,1,202.54
48eb15c28a364993587bf0975652a2f2,131,1,55.22
48f0d48d1c701b6b100673a5e7666581,32,1,47.53
4908aab6e66001d553720a6059cc06bc,95,1,212.83
490a34b91aaacdd0e54f2c8640c396b1,67,1,869.96
490aaedd703d157551ba484dbf0ec17c,75,1,403.32
490b72834f444fc78d3d5171a7db664d,130,1,640.56
490c854539b21598cfbbac518ca25788,80,1,132.19
491957a3de1bf787fca9e9af19b1e30a,21,1,549.7
4922dae71ab06cbcbbc608ef6affebfb,108,1,179.0
4923b8ab746ce20a1fd5e6cb567a948b,14,1,427.44
493f3e2114badbd36273531549b6d21c,22,1,58.4
4945b2ddf9cdb29a36b21804a7e42ee8,6,1,87.32
4947ed0080ce336bb4367837139e305d,112,1,172.75
494c6658198b47787205a06421bb9403,29,1,72.57
495387e14ed7bcb7f9426c86970c007a,68,1,96.32
495ad99889726f38d2a0df657921a832,48,1,175.16
495f52d7e8424e7846a614a0d1d19352,37,1,174.21
4964b30e0f0fd6fe49698ee0f5f4fb03,8,1,226.23
4965a4e8d51667a93ac39e04aefb33be,55,1,105.94
4969dd7ba634962d85a8a10242aa4c0f,11,1,155.03
49716b39483fe9b68aaf96c775549384,30,1,200.33
4978a65a3d0076a7c0e99a8d4734516e,116,1,49.69
497d7d98c6a7402c8014f15d15afbd5a,37,1,37.85
4985c6f86aaf1460d9b6fdc74465a5a5,29,1,118.35
498a2e3ddd8c88cfc2da2862d6b1a872,53,1,498.14
498d439886cc7688715f678c90c7004e,133,1,51.49
4990cf097332c6c25b6679087237f7c0,122,1,199.0
49941292df701801332f51cd0a3ef38f,78,1,366.73
499503477abb18bcd17c54e49d79fea0,81,1,31.29
499823c6b525d8cbb10393020c4c810d,78,1,52.85
499ccb2890ed3131ee3854c7b00211a8,31,1,149.56
499d97e8196cc82dca00e7292f884de7,118,1,196.14
499da8568c4f297a174c6c744b8670b4,38,1,59.59
49ae2d6728fc4dbdf22dbde33c62ea69,51,1,91.92
49b6102818d64436b9013aa60b2b5ac7,48,1,563.48
49b66a580e2946bdc64db77cc4c1754c,77,1,172.2
49bc0eca628649c8d80cde1e288830b6,118,1,79.44
49bea5fd4f094025d02b301aad47d5ca,72,1,33.71
49c3cca9733d9c3ecac4f4d1b0c64dc0,90,1,46.22
49d717e896631c2b2624dd30d8e36a2a,84,1,561.92
49d8b9ce67066ab246fcf77b1673feb2,72,1,85.81
49e67d53accc3f7540aa695b147e8b05,57,1,118.35
49eb459c45790eb86e9a94a927418fb4,109,1,88.87
49f8f2dffe67c9b429827fdb48bdffc4,45,1,159.02
49fc8b93d4446f7f7ea0ca58c1444753,108,1,107.51
4a05472a1d855148086a3b3fc98c3331,115,1,99.9
