customer_unique_id,Segment,Recency,Frequency,Monetary,RFM_SCORE,product_category_frequently
2ea636f2cc4a323cdcb8807356e39356,이탈 위험 고객,135,1,138.28,113,bed_bath_table
2ea8c62d224b6ecc5fae77c0fe0358d5,이탈 고객,98,1,84.16,212,bed_bath_table
2eb4e33bceb49b87e7f9b19d8f414699,관심 고객,36,1,256.87,415,home_appliances_2
2eb4fb9984c2fabca3fd3f1d58b2268f,이탈 위험 고객,61,1,69.7,312,bed_bath_table
2eb62b8016a0a52cb6893d27c1f8cc67,신규 고객,43,1,37.25,411,electronics
2ec723cccfb1cb7457fcba909e382d7b,신규 고객,28,1,44.17,511,electronics
2ecddf370925aff428e58b4f6021fe38,관심 고객,40,1,341.09,415,auto
2ece25a0059f5b948cc8400b30e63354,이탈 위험 고객,110,1,168.19,214,bed_bath_table
2ed0fed2170249d11a69c5406a3f8d1b,관심 고객,69,1,138.84,313,watches_gifts
2ee02b9757d3a43c5d6e802282cc3903,이탈 위험 고객,111,1,192.26,214,cool_stuff
2ee7ec1f76d53708b7665e5b28a80ff1,관심 고객,31,1,513.27,415,watches_gifts
2ef358f042e285619ef558f94dca7c43,관심 고객,65,1,166.05,314,construction_tools_construction
2ef585acc848f5b942d87123096bd3fa,관심 고객,75,1,239.76,314,construction_tools_construction
2eff60ffbc74b60b6b0c73f9c2f21a0f,관심 고객,87,1,183.3,314,office_furniture
2f08332afa68530c6ab0f1a1cf2e4244,관심 고객,28,1,221.81,514,computers_accessories
2f0f9b08325cbd71c67260e94b7e9deb,관심 고객,46,1,223.44,414,baby
2f118e666b41b76a61d8cdbbc19f7735,관심 고객,61,1,175.72,314,sports_leisure
2f155c1ffcbca8202180cd9f38ee9e2b,이탈 위험 고객,66,1,59.37,312,bed_bath_table
2f20ceb1eb3b10b4ef6428103681a38b,신규 고객,39,1,80.51,412,housewares
2f2f393ab0a2c32ac85e4216eff4a562,이탈 위험 고객,127,1,505.68,115,garden_tools
2f2f4b5a5700a5b108e6da7f0f5f5bb3,충성 고객,84,2,203.32999999999998,354,computers_accessories
2f38d11d1609db1fc9003a0cc495cb30,관심 고객,18,1,141.97,513,housewares
2f3ffd9f28e0a140401a51e8ec5ec4d6,관심 고객,27,1,305.36,515,fashion_bags_accessories
2f42ccbaed1893449ff76d769608b98c,이탈 고객,135,1,77.73,112,computers_accessories
2f58b777623157ca2c33f366d2ee8c6a,관심 고객,58,1,531.16,415,books_general_interest
2f592f232f20b666933405ae3f8e6f6e,이탈 고객,109,1,54.81,211,telephony
2f692e9949726dec0abecee3a4721488,관심 고객,14,1,293.38,515,sports_leisure
2f8d4d258a74f0986ba03dc9b3427a69,관심 고객,66,1,186.47,314,housewares
2f90c65427c62f4e5195bebe854b0a55,이탈 위험 고객,107,1,133.54,213,furniture_living_room
2f99e31da0837b4fdac8436c40630340,신규 고객,65,1,50.24,311,toys
2fa26baea7d77eb189a7df2fdcaab0fa,관심 고객,87,1,550.53,315,health_beauty
2fbfd8c2821ec7ea05e58575e52ea2cf,이탈 위험 고객,89,1,227.72,214,bed_bath_table
2fc2a16433d581ad0a17c69dc3e2af51,이탈 위험 고객,100,1,107.57,213,pet_shop
2fc31f83b2f82832ba213e1d67e7f271,관심 고객,16,1,135.13,513,sports_leisure
2fcb9194bf02e8181be3ae0fa37feabd,관심 고객,27,1,99.16,513,stationery
2fd8de3e5ca34f5108d291d666c1ba58,신규 고객,23,1,89.77,512,cool_stuff
2fe5af51eacb6ecea9d47314c8e521ff,관심 고객,38,1,209.08,414,sports_leisure
2fe6c4529825d758b955ef6537b105c2,관심 고객,23,1,153.31,514,computers_accessories
2fee29299e39b16c4a6148c70626d1f0,이탈 위험 고객,113,1,1235.52,215,housewares
2ff2e11b4ccf829883be874304328ff2,신규 고객,67,1,32.7,311,computers_accessories
2ff85a88d2a10e213a173eeb015e8d20,관심 고객,21,1,108.17,513,computers_accessories
2ffe37b9c7082587422929e9dfe17c8a,관심 고객,77,1,258.69,315,toys
30255bf74ce8634a06c8922ff0fa01cc,신규 고객,81,1,21.04,311,electronics
302be2cdf5c3cca66741fd7da8ad5fa8,이탈 위험 고객,170,1,867.95,115,telephony
302fa928cdbffbdee2312f4d92de1974,이탈 위험 고객,118,1,136.31,113,luggage_accessories
303e21583f459bad9d5bccbf26607662,이탈 위험 고객,65,1,93.33,312,housewares
304b16ed53cb5255cdcaf9c4087f86da,이탈 고객,121,1,92.87,112,housewares
305694891f340b55b040ef49f872ca09,신규 고객,11,1,43.27,511,telephony
305866e623ba520635f1ed663351b4aa,이탈 위험 고객,128,1,145.5,113,sports_leisure
3058f1cb6f29801c908499b888b1cd0b,관심 고객,17,1,170.91,514,auto
3058f602e8fc1b30ab963bef876e3eca,관심 고객,79,1,514.63,315,watches_gifts
305c985de11e20cac5c0780ef4d6d1f6,이탈 위험 고객,120,1,161.45,114,health_beauty
306604a290dba7c17d47b4fe32db82c2,신규 고객,53,1,66.66,412,health_beauty
3067372c1402a44e9172921ad83eb8ce,관심 고객,21,1,266.84,515,furniture_bedroom
30736a351f1f02d40c82f97bbf0a38fc,관심 고객,43,1,681.12,415,stationery
3074d9559c8da1c065b79c6174c00dd9,관심 고객,29,1,1063.46,515,['construction_tools_lights' 'furniture_decor']
3076903f485de72ca886f5496ad486f5,이탈 위험 고객,135,1,117.69,113,construction_tools_construction
307bd4456e37d80e3b042754f546229d,관심 고객,53,1,101.7,413,health_beauty
3084108ab6a05c325f137b7cbaf6e283,신규 고객,43,1,48.3,411,telephony
308eed157c50c58cd2d795eb5f1e096a,이탈 위험 고객,115,1,99.9,213,watches_gifts
309ae0ec4d5d4a0a68d0787655dacfa7,관심 고객,17,1,220.59,514,auto
30a67407e7b11df58d4a9bc01407de52,관심 고객,85,1,515.88,315,health_beauty
30a6dc54d77a1da02be5324d4eea8077,신규 고객,7,1,22.29,511,audio
30a8328a39c99665deea9fe8954e8339,이탈 위험 고객,112,1,128.48,213,watches_gifts
30a8b4677ce9d06ade9960a91b3d5e9d,신규 고객,10,1,62.25,512,housewares
30ad997457a99cce86908576e34f47ff,이탈 위험 고객,123,1,99.9,113,watches_gifts
30b6d255385abae403f9df02c1948d74,이탈 위험 고객,97,1,839.61,215,watches_gifts
30b782a79466007756f170cb5bd6bbd8,충성 고객,31,2,551.23,455,furniture_decor
30b94abdcaa5b08d5d78bb3bac7a594d,관심 고객,80,1,511.63,315,watches_gifts
30be152f27e50a4cd6a15a962f65e301,이탈 위험 고객,127,1,323.15,115,auto
30c1b3736cb88c0a104bf1089953b168,이탈 위험 고객,102,1,179.19,214,housewares
30e2a85d00aed95c60786a1a6df6a9e9,관심 고객,59,1,125.77,413,watches_gifts
30e3cae58b67ce7ceec119253a5d0981,이탈 위험 고객,107,1,138.72,213,construction_tools_lights
30edbb8d8634a5693dbabfaa4110e376,이탈 위험 고객,129,1,144.82,113,health_beauty
30ee451beee0f5463a987c36584df9ce,이탈 위험 고객,116,1,158.53,214,furniture_decor
30f4732f9ef9751b2ceb5bffc24f33f4,이탈 위험 고객,141,1,165.03,114,sports_leisure
30f58a70b375b24035eb7ef8f3587aee,신규 고객,23,1,82.95,512,auto
30fe3910a6e920e98fdf5daf5e2a48a8,관심 고객,66,1,138.87,313,bed_bath_table
3104479007b9d538df0c9c2afe2caa1b,관심 고객,63,1,188.31,314,sports_leisure
3108ee37fe4da2a9e7de2a5498f52f44,신규 고객,79,1,50.03,311,food
31110c0abf469026d27a9f6b5f4fb364,이탈 위험 고객,123,1,1735.8600000000001,115,bed_bath_table
3115e354768c8b1951fab14116652fc3,관심 고객,45,1,145.88,413,auto
311b41f49f5db3077baa6f15b1db1f0e,이탈 고객,118,1,68.15,112,bed_bath_table
3120173746db0536b4ce30d18e55e70a,신규 고객,79,1,46.16,311,health_beauty
3123dc97347a751c4d825f45d6d6e4c0,관심 고객,23,1,223.19,514,health_beauty
3128b02155500306be4504a92c35c4de,관심 고객,21,1,146.13,513,furniture_decor
3129ff2f82dff6e27510f8169e40ea2d,관심 고객,66,1,733.53,315,bed_bath_table
313febe2adc914a7cb3f6e903f8e13cf,관심 고객,18,1,523.2,515,bed_bath_table
31499e721c936ac2d180f41d65208dea,이탈 고객,134,1,72.85,112,housewares
3150f79bbcdc6f73b4af465330049dd6,신규 고객,72,1,40.27,311,telephony
3158fc4f60ca92412de397461b64cee3,관심 고객,9,1,490.99,515,sports_leisure
3184857361deb56be5aaa646f2737994,관심 고객,68,1,320.03999999999996,315,housewares
3184d07c9bb680de9f812e750965cfa2,이탈 위험 고객,136,1,105.66,113,health_beauty
31898f094903a5775155cb66b6a249ef,관심 고객,70,1,356.39,315,baby
3195d6c23c9f61b0bcfae41d3fe8a3db,관심 고객,81,1,106.5,313,stationery
319cb8b5ea49d6dc93c38d6d49a5e6f3,관심 고객,16,1,161.51,514,construction_tools_construction
319df3f4e38c4bcf9e3bccd1bb504bdc,신규 고객,81,1,41.53,311,computers_accessories
31b1fd044f076791b32378e1f8dc3d41,이탈 고객,119,1,87.35,112,toys
31b2b19ac5c147dabaa350763a9a754d,신규 고객,59,1,52.43,411,auto
31b4f68df2f79cde4ba71e214ae27202,관심 고객,67,1,473.4,315,health_beauty
31c8bea35443dd560ea09d74e7970583,관심 고객,44,1,114.47,413,office_furniture
31d29e85e904e0b8ffa2af37319cb8a9,신규 고객,21,1,43.27,511,telephony
31d332d20895c5c0baefe55207a0fead,관심 고객,45,1,130.01,413,bed_bath_table
31d3e4ea0bd3eded67809f54889f56a2,관심 고객,15,1,616.26,515,watches_gifts
31d562e27aaee4736c97f6d4981ee6f9,관심 고객,87,1,187.15,314,watches_gifts
31da3a25a698af90c645cc6bb62e50f1,관심 고객,32,1,318.8,415,computers_accessories
31dbc99d6ed9ae1073af0580582cc461,관심 고객,36,1,108.96,413,sports_leisure
31dfbc935e91c88c9670960adc969234,이탈 고객,103,1,69.9,212,furniture_decor
31e34c9568c4675478a694c317cad2d5,관심 고객,58,1,757.36,415,housewares
31e7af8414a4c6c40d9a4f217d269e99,관심 고객,39,1,134.71,413,pet_shop
31ea38714274af619a3a0f6a152d2eac,관심 고객,66,1,275.4,315,sports_leisure
31f24c5fa105c2e0b0b5fe5d08c1e484,신규 고객,32,1,26.19,411,health_beauty
31f587e5afb9ca5efad537ab69de67d6,관심 고객,17,1,128.09,513,auto
31fd21ff79181cb75795289c1ac41880,이탈 고객,100,1,81.24,212,health_beauty
31ffd7ebf0a3657a9d21ae8f3f302164,관심 고객,3,1,201.72,514,housewares
32153f0c05ad2bbca95ff1e2596badc8,이탈 위험 고객,103,1,139.71,213,stationery
3218ea7198e029f774a5cafef353f41a,이탈 고객,125,1,69.9,112,furniture_decor
321bb9ecffb44694afebeba3eaff7dac,신규 고객,57,1,78.52,412,health_beauty
3221c71be65fa0dc473a67aa36d85151,관심 고객,17,1,540.52,515,sports_leisure
3225d4447ac52d32cd299b1bd326d29e,관심 고객,78,1,113.61,313,garden_tools
322c98d05796e724d38e35a11c5e0b5b,관심 고객,16,1,169.05,514,party_supplies
322e1b9e5b24a2a76cfa1c109c442c01,신규 고객,29,1,66.67,512,fashion_bags_accessories
323c4e9d78f774df9255793377ce636e,이탈 위험 고객,143,1,175.1,114,health_beauty
323ff9fd6b4a3edcdf3039e1fb213eb6,관심 고객,57,1,318.19,415,computers_accessories
3244c349f0f8e4ec33a820cb7ed2091e,신규 고객,19,1,51.93,511,watches_gifts
32487d3d5098e884a1c85ce855234fb3,관심 고객,30,1,260.5,515,baby
325149f3fd67b6e44a634ca8524e75f6,관심 고객,19,1,281.58,515,toys
325212fbe9d8025f529a43b69fcd3faa,이탈 위험 고객,109,1,430.96,215,sports_leisure
325655f3c2eeea7fb5537de89dffd0f3,이탈 고객,128,1,69.9,112,furniture_decor
326196607548544d1d57fb843131c84a,관심 고객,45,1,519.68,415,housewares
3262d7de6a6e0c5bc3fe3834fe4bc007,이탈 위험 고객,129,1,309.05,115,sports_leisure
3267e3bbba0c09052201e3703b978aeb,이탈 고객,124,1,95.44,112,construction_tools_construction
326c2d39657763006064f05a85c14728,이탈 고객,102,1,38.28,211,computers_accessories
3279712e1ea8d52462488b4fb9dd7014,이탈 고객,104,1,68.18,212,books_technical
327a01a6885ecfda06a3d5c50fb515c3,이탈 위험 고객,120,1,114.68,113,health_beauty
327cb0a898628560f2f09ecb14d4cae7,관심 고객,19,1,134.32,513,electronics
327d30e19aba5e14c5a77cd18f0f3ff0,관심 고객,68,1,203.72,314,home_construction
327d91f6f1244d24991a20da9f2ae6fa,신규 고객,61,1,45.81,311,computers_accessories
327d98af616bab78debe5e12f1633a36,신규 고객,21,1,58.46,512,bed_bath_table
327ff3d5520c8dfd8b296d95d6335a6e,신규 고객,70,1,45.78,311,auto
3288575b2fc685ccbb88e60ad095fb4b,신규 고객,44,1,83.53,412,watches_gifts
328ea90c9ac7fcb7a1a65dc7ff8f8b81,이탈 위험 고객,87,1,89.36,312,bed_bath_table
3290c55d91fa90ad3eccc922f8174046,관심 고객,84,1,210.03,314,perfumery
329771c6ca14f3f7563da59543d60219,이탈 고객,138,1,76.09,112,stationery
32977ad79e18d02868a56afa22a3a270,신규 고객,26,1,44.49,511,drinks
329a1cab27467bedc6c0bb79c47948d3,이탈 위험 고객,120,1,199.04,114,watches_gifts
32a86b4104156ff372232e52478e7f86,이탈 위험 고객,79,1,83.21,312,health_beauty
32abc7be8597ca79733508abb1db86c9,관심 고객,52,1,99.26,413,health_beauty
32b3af6c5548b794f1924e7dc83f9e00,관심 고객,42,1,163.12,414,computers_accessories
32bd614ad5f7df677e4bda5356273ddb,관심 고객,43,1,141.97,413,furniture_decor
32bead9c6b5f3cbbf61929b5367efa59,신규 고객,44,1,68.05,412,watches_gifts
32bfd5f49a904f938574ab461ce740bf,관심 고객,62,1,133.4,313,watches_gifts
32c3edfee8106a1d891f93706a7d554c,이탈 고객,127,1,71.99,112,sports_leisure
32e3357880db81aeae23bae1337c6e63,관심 고객,41,1,170.0,414,furniture_decor
32ea3bdedab835c3aa6cb68ce66565ef,신규 고객,64,1,34.92,311,stationery
32fd74a6ebd7c8c2eea24cee455d4cd3,이탈 고객,103,1,26.61,211,construction_tools_construction
330102ce6c2240b2276a4e70cbeb418c,신규 고객,78,1,58.37,311,baby
33056e4605bf2fca436644ee21a6500e,이탈 위험 고객,102,1,267.01,215,watches_gifts
330b1e52f22613bfeb002dcbb031a032,관심 고객,79,1,264.84,315,sports_leisure
330ca5e049b32835732e86fdf8402418,관심 고객,22,1,599.36,515,bed_bath_table
3310ae52a096ec2f7ecc4534713e6897,신규 고객,63,1,54.37,311,sports_leisure
331261d676590bf08bc94e7337c1de6f,신규 고객,7,1,38.23,511,watches_gifts
3316900754c0667c6d1cdba18d517544,관심 고객,56,1,137.73,413,furniture_decor
331b3b4cbbec4a67b2d5544a3ee694b6,신규 고객,21,1,51.88,511,telephony
33211978916fd3f524fbe438870d5756,신규 고객,68,1,50.27,311,health_beauty
33328f045df66b0598d020d5b21e721c,이탈 고객,122,1,37.79,111,food
33459171d0db0ea607df389e4642a5f7,이탈 고객,113,1,43.38,211,sports_leisure
33474d59974d4a1789fabfb2ed42a6dc,이탈 위험 고객,113,1,156.93,214,housewares
33486d6b4562ae3fc728d531ece21f2f,관심 고객,23,1,328.64,515,bed_bath_table
3348d72e19704329be2f871068620142,잠재적 충성고객,58,1,111.78,423,fashion_bags_accessories
334fed5abcee3aa96c13f1432703e1fd,이탈 고객,115,1,92.6,222,furniture_decor
3353f412e65c52d3b1b5a91f4a5df5bd,이탈 위험 고객,120,1,197.07,124,bed_bath_table
335f9e9c449e3eb371df74c997e774be,이탈 고객,108,1,67.23,222,food
337691bc9242e1d53d521ed78a12ab8d,관심 고객,28,1,246.52,524,auto
337bf0efbf9e5ba67461d2e5b4e5c2b1,관심 고객,8,1,265.76,525,stationery
33843e4688de258574676a6ca92060fb,이탈 위험 고객,120,1,163.69,124,health_beauty
3387fa96af4b6f1357b986eea147c394,잠재적 충성고객,67,1,142.54,323,watches_gifts
338b674e2479fcfdc47cefeba0a41385,관심 고객,15,1,96.65,522,watches_gifts
338d1e152c0e30b93f407df63a2da4da,이탈 위험 고객,69,1,55.28,321,computers_accessories
338d485b5ab168d22ec22a8efd086044,이탈 고객,113,1,78.2,222,housewares
339226381a666aaee8cda05d4ba45312,관심 고객,86,1,172.88,324,computers_accessories
33957bf4b42104fdf8f99af59baff60f,이탈 고객,77,1,80.22,322,bed_bath_table
33959d22e93db0d397bfb42624e1ba92,이탈 위험 고객,114,1,40.13,221,health_beauty
33a3afd7cf2bb9176cedbde65d91d756,이탈 위험 고객,118,1,215.15,124,health_beauty
33a419b0647279e06d968238c820a7b0,관심 고객,16,1,97.36,522,toys
33ad06a63dc935b7e0f1771725840c2e,관심 고객,11,1,40.28,521,perfumery
33ae340b3747919723bf7f1163dbc21a,이탈 위험 고객,110,1,24.28,221,computers_accessories
33b48f616834fae4b1a5340eb7649e29,이탈 고객,93,1,96.88,222,toys
33bbccc6d846d288dd80d9486c4a8bd4,이탈 고객,71,1,91.21,322,watches_gifts
33d32e24685b7eb8a64f475c476af5e8,이탈 고객,130,1,67.36,122,garden_tools
33d408e0412219104eaa833d3326fadf,이탈 위험 고객,152,1,173.53,124,bed_bath_table
33d786be71556666ab8cfa26f5cd4d01,잠재적 충성고객,65,1,98.29,323,toys
33df3723e14a3be93f0b1466076b2866,이탈 고객,114,1,94.64,222,sports_leisure
33e608856217dd0b34bf69e313470406,관심 고객,29,1,79.63,522,baby
33ede6358f72431c7089ee96f2cc74d9,관심 고객,35,1,223.19,424,pet_shop
33f86281d5203b278e32070d4a02592e,잠재적 충성고객,33,1,133.26,423,housewares
3402cf3b5f91bf471e15ef6d3e4d45c0,신규 고객,45,1,64.43,422,baby
3407935f69908e6f71fa09a2787fd2f2,이탈 위험 고객,101,1,52.38,221,telephony
3407e598096dd434796b258aa5f82352,관심 고객,39,1,400.5,425,auto
340dadff945403735c1e1194312527b8,관심 고객,20,1,265.76,525,auto
3413f9bca7b61d654f1da9a0afd68c7b,이탈 위험 고객,108,1,544.56,225,furniture_decor
3419052c8c6b45daf79c1e426f9e9bcb,이탈 고객,105,1,83.23,222,cool_stuff
341b6946aa6278284d3986112c43def4,이탈 위험 고객,107,1,606.46,225,watches_gifts
341cea8bb2dcd4d5d57719a1768aa5f7,신규 고객,36,1,51.82,421,sports_leisure
3427662b7701ba498887c15b8d16ae4f,관심 고객,26,1,238.61,524,health_beauty
34383fef7f83d7dbad2d575940bbfac0,관심 고객,40,1,224.29,424,stationery
343d8141086ec217dd440b694e410d69,이탈 고객,144,1,66.25,122,computers_accessories
34460b56c2c9c568ebf4e27935086855,신규 고객,49,1,38.14,421,computers_accessories
3447db498f10ea4a1935ea8390cd8bf8,이탈 고객,107,1,74.21,222,books_technical
3452ab2292e6f5f62bba6adf0904d0f2,관심 고객,15,1,91.16,522,pet_shop
34570e2bf8f90266547424791cbe480f,이탈 고객,93,1,131.36,223,furniture_decor
345759b8cb3d30586551de1ca6905df0,관심 고객,58,1,847.38,425,construction_tools_construction
345ecd01c38d18a9036ed96c73b8d066,관심 고객,33,1,252.25,425,home_confort
345eeeb838c3cb47f2938c7014c31e4e,잠재적 충성고객,87,1,102.53,323,watches_gifts
3469d79fc93fb27749e3718c5e16588f,관심 고객,72,1,305.68,325,home_appliances_2
346ca5c91ad72e1c2048fbf18a31c983,잠재적 충성고객,47,1,120.15,423,office_furniture
34735978a17853cfdcc04540e85127fd,이탈 고객,136,1,122.61,123,health_beauty
34745b94e42969e956d446695f58421b,관심 고객,77,1,242.11,324,kitchen_dining_laundry_garden_furniture
3477c1029e8d4e8be99f8c139d130119,관심 고객,49,1,345.92,425,perfumery
34797923acc0e38289e16cbd95fd4ff4,이탈 위험 고객,113,1,247.28,224,housewares
3481fb2fa4580acaf2846d4a12df6ea9,관심 고객,28,1,114.0,523,bed_bath_table
34868842117c40b30209d16d4d41da71,이탈 위험 고객,112,1,202.76,224,perfumery
349b1e7b1aa848734cb94886667aead3,이탈 고객,115,1,108.31,223,fashion_bags_accessories
349b4f1fee50d2c510dd9663526cbe34,이탈 위험 고객,102,1,56.61,221,bed_bath_table
34a8d85d40e1650029a1aa9f35d8928f,관심 고객,63,1,410.53,325,auto
34aac96d64fc005f6a378efdae534788,관심 고객,44,1,203.3,424,computers_accessories
34aca7c363ce095f7be0b09d7924f21b,이탈 위험 고객,78,1,56.99,321,bed_bath_table
34ad9e92831aebbc98356a8f93a49f97,이탈 고객,91,1,124.73,223,toys
34b0cd95480e55c2a701293a2b9671b3,이탈 위험 고객,128,1,471.84,125,health_beauty
34bfe7d8aeeccdcb18d7eed0b6607d7a,관심 고객,78,1,420.29,325,construction_tools_safety
34c13cd5451e9a2b8dcd0a2260ad631b,관심 고객,29,1,429.64,525,office_furniture
34c1815b0bae9308ce4bdbc3cf50e3f0,이탈 고객,101,1,126.74,223,computers_accessories
34d080ce8e6f7b1bd19d770cf7bf76b6,이탈 위험 고객,95,1,21.16,221,telephony
34ec81fe33acfaad236928fe83fe87f6,이탈 위험 고객,65,1,35.84,321,food
34f15eaffb86fbc89f0f05b534986c8f,관심 고객,29,1,70.97,522,bed_bath_table
3505269571f6d50ac816db11161326df,관심 고객,15,1,123.07,523,stationery
350b4f552289d46cd2a225f9a5f9d869,관심 고객,33,1,249.61,424,telephony
3511aa3ff5fb9645041bf1875415142d,신규 고객,34,1,63.03,422,perfumery
351853efbf1da247efad7b002971072d,이탈 고객,126,1,73.68,122,furniture_decor
351c545c8cb9413b9d24d1e18c7da574,잠재적 충성고객,48,1,108.42,423,cool_stuff
351e8eac3f1dc8843d6c2f627ef66179,이탈 고객,151,1,132.84,123,office_furniture
352532fd050f1e1f1b9a26373401a367,이탈 고객,86,1,94.55,322,bed_bath_table
35265d972a3f3e1c348e8c280ae3afd4,신규 고객,41,1,43.4,421,computers_accessories
353abbc2c1236d9879d97de370db0980,관심 고객,24,1,153.96,524,luggage_accessories
354be39d3b37cfd58e73f53cfd0174da,관심 고객,7,1,62.65,522,watches_gifts
3560c4ae85aa9f43cc70af5a612816c6,관심 고객,56,1,177.89,424,pet_shop
35615effc952ae179902f2388e3872a0,이탈 고객,139,1,73.27,122,bed_bath_table
356732f532ad1175f61e2b4c537db16b,이탈 위험 고객,120,1,152.42,124,baby
35694662ee96ef8cd104c2e9e9f2156c,관심 고객,81,1,524.48,325,auto
3573b9d42bc178dbd9498308a0f2ea97,관심 고객,20,1,193.84,524,bed_bath_table
35795927d35685ef7d5bb2af5c66f1b9,관심 고객,64,1,419.03,325,sports_leisure
35959524cab90aa984ed033080d984a0,관심 고객,50,1,303.54,425,consoles_games
359be13c38357d18a201ec57f211ab54,이탈 고객,134,1,53.61,121,bed_bath_table
359c46ba516e74cb07fef0e173ec730d,관심 고객,61,1,739.34,325,housewares
35a63c8e6fe045b526252475c1b0d128,이탈 위험 고객,114,1,53.22,221,computers_accessories
35a99f9a80b0882ad631427a67f2d363,신규 고객,42,1,65.44,422,telephony
35abcd93c3048cc4827af183b1cc3b03,이탈 고객,130,1,35.68,121,books_general_interest
35b421a8d5e464579e68a7c42dc62e29,이탈 고객,130,1,108.41,123,perfumery
35b7b2964b474b63fcd4346f63805bbb,관심 고객,26,1,125.64,523,small_appliances
35bef65734e1356b940cf914f9c73837,이탈 고객,108,1,92.9,222,health_beauty
35c09f58f876343230e0917e8b4309c8,신규 고객,38,1,97.59,422,bed_bath_table
35c27e8cee784e79831f61f475ec7641,이탈 고객,112,1,76.86,222,garden_tools
35c93e4d836fd147e577b1725f19f0a6,잠재적 충성고객,86,1,112.2,323,housewares
35d4b67f1f0e72796088a52048cc6abd,관심 고객,7,1,97.65,523,consoles_games
35da8188d2ec392ebd41e4d29d68c14a,이탈 위험 고객,73,1,31.13,321,furniture_decor
35df860e510c7ef88e093a50ece745b8,이탈 고객,128,1,128.21,123,housewares
35dfd97c18fdac5b44db61ce1cf39704,관심 고객,20,1,34.85,521,auto
35e09fd22573d28a0a49d82baa731712,이탈 위험 고객,99,1,161.46,224,auto
35e3c2132cca0d7615fd5192aecb2c3d,이탈 위험 고객,79,1,31.72,321,sports_leisure
35e410adc25fe96c55082bd4bb2daba2,잠재적 충성고객,73,1,139.24,323,watches_gifts
35e4ba16b6b1b5a1757565d853856822,관심 고객,46,1,519.91,425,health_beauty
35e7a86fe3da7cd07c987cceb2d8aa92,이탈 고객,69,1,94.77,322,bed_bath_table
35e9d9d4919ffba0c9f249156fa9d433,이탈 위험 고객,95,1,150.83,224,computers_accessories
35ed93b42447b1ba7d7d49978156d5d4,관심 고객,64,1,518.3,325,bed_bath_table
35f117d30dd8948f41e821a27e1ffefd,이탈 위험 고객,145,1,852.49,125,home_construction
35fa3223d01260e93f370bb237cffae8,관심 고객,79,1,297.15,325,home_appliances
36128496a8835d7db5a8b51f0bba64e2,이탈 고객,113,1,70.66,222,books_technical
361767691b95567f5b7e8731f72fd15a,잠재적 충성고객,41,1,121.9,423,cool_stuff
36320946b8186c340ddb3191058d7479,관심 고객,7,1,64.35,522,bed_bath_table
36332743565d2d80c0ab9ae2f448ef32,관심 고객,21,1,21.36,521,telephony
36354e8bfa93c7852a8eae51ae4a311a,관심 고객,8,1,33.93,521,garden_tools
364849e1d0ec338fd949b47bfe80ec62,잠재적 충성고객,52,1,104.7,423,health_beauty
364ab1765ac050468cdbbab502cd7c86,관심 고객,19,1,197.35,524,watches_gifts
364cd8a1b36e7aeadf24976a3e7a0702,신규 고객,32,1,84.58,422,construction_tools_safety
36531b83002d76ec03ce7dff56beacb8,관심 고객,17,1,122.56,523,electronics
365330a9997b5f6100ce7f21261d2190,이탈 고객,141,1,118.66,123,toys
3653a55d286074548a4be0139c1e0eb2,신규 고객,50,1,74.48,422,pet_shop
366cf7b3ba178d11f5a988d4f8c2f2c2,이탈 위험 고객,114,1,45.13,221,sports_leisure
3672d762029f6a1869ac18325abf4795,관심 고객,24,1,589.42,525,['baby' 'furniture_living_room']
3676d45c02c2f74ac2fb7b0eb74cd628,이탈 위험 고객,121,1,188.1,124,bed_bath_table
3676e668559f922eea8635cfe72ecd8e,관심 고객,19,1,51.19,521,electronics
3690f2eb38dfa6ad08be64ea86fea3a2,이탈 고객,132,1,83.03,122,health_beauty
36928e3de80f63dad3bd1d0223b035fc,관심 고객,60,1,151.93,324,watches_gifts
369b6c22c3d14c73af7fe1098b6e5e88,관심 고객,78,1,213.97,324,construction_tools_construction
36aad42658db613bb6d473de62a16391,이탈 위험 고객,102,1,837.1500000000001,225,garden_tools
36af2af365877fd171ff7126cb37ab5e,잠재적 충성고객,44,1,118.35,423,health_beauty
36b19851c88fe167d87f389f6570075b,이탈 위험 고객,115,1,33.24,221,books_technical
36b1b9d83bbbcd7abac75ea38e9ba59d,관심 고객,63,1,193.98,324,furniture_decor
36bd892f6057fa876faf6352fe330a6a,관심 고객,23,1,139.56,523,cool_stuff
36c376ed4b37b55c76d73b4f75086c6d,관심 고객,31,1,436.38,425,housewares
36cb06fed5371d8e5ae0074141da1ae2,이탈 고객,109,1,64.23,222,watches_gifts
36cfec707344b75d20e6c7ef583c3b8c,이탈 고객,102,1,69.97,222,garden_tools
36d13ad5e10481dcb648df14f576379b,이탈 위험 고객,130,1,766.5,125,bed_bath_table
36d715a6f21202f0bd0acbc2c4a32509,신규 고객,35,1,93.65,422,watches_gifts
36da3357f1c49bad4fe035b31537b758,이탈 고객,121,1,114.23,123,computers_accessories
36f49bb6a0f1e6f0233c16ea0591c0be,이탈 고객,134,1,95.34,122,computers_accessories
36f973f07dc43ed4d5fe36435d2c2d73,이탈 위험 고객,97,1,208.2,224,bed_bath_table
36feb6c329bfe528b793461b96bb480b,이탈 고객,132,1,114.69,123,fashion_shoes
